ACCOUNT_NUM.hash,package,ratings
e91653e30dcb2758b561f48fa410a1a9,Web Family Xtra,0.355902778
809e2607f6d98250b331f94070007001,Web LITE,0
f4b57b7c5071620109141b6712acc28e,Web Starter,0.114583333
fb2b5b3b84aebc38552057b4488ba0ad,Web Starter,0.578125
8b638f7a0abe531d4255cabf28c4d826,Student Package 1,0.137152778
3588bcf2b85e15cab9371b4dc1af23be,Web LITE,0.267361111
1d50cd25bc99a31202e6f4c79d0e2f01,Web LITE,0.215277778
ce2950165b881f40f96ac4159412ce8f,Web Starter,0.411458333
2a9df80810bc200c1ad3613d8eefd53f,Web LITE,0.251736111
cc94c57867407f733d7160afb15f7ef5,Web Starter,0.473958333
25e6e2871bd9e32697f383a060b5dc52,Web LITE,0.078125
d9327013392b715deae9b76c15957238,Web Family Plus,0.8125
ad1fbd266133d085a60fe6ae199a04d5,Any Beat,0.21875
56923d44c388c23bb5574e13dabc4d19,Web LITE,0.625
42c1b2886070be82b961acee7c05544f,Web Family Plus,0.015625
d22c9bc9f2c02d6f8f0b9dd356e81229,Web LITE,0.315972222
0c3b78f94d54d814d6324f8673678aa7,Web LITE,0.539930556
f15b69d428aac53e3fd413399fc2da27,PACKAGE 1,0.164930556
bbdeb7cfbc921d08421ac0eea4e32741,Web Family Plus,0.430555556
0f9d00f4d16206b6fbd1a36efd62a22e,Web LITE,0
0866e1a199b053b6762e99c9f7cacd6b,Web LITE,0
0bb7578df4cca43189acebbe179ca42c,Entree,0
b2ce302efbfd039ec196f08fd34612c3,Web Family Plus,0.979166667
12d21c77b05d5952636c8bd916380c4f,Web Family Plus,0.335069444
2a060fe8c46e824806ae9550c89c4375,Web LITE,0.59375
f8f6265d765d85df2f7be3a1e8337495,4G Basic,0.175347222
712dcb28554b9021286790a65c99b441,Web Family Plus,0.041666667
04bbb025e0f05babe509b5b4e1eb8f68,Web Starter,0.494791667
099f3123ba012ba1d09237b0f6874e02,Web Pro,0.895833333
5442aafe8af2df74c7091ad5db81bc76,Web Family Plus,0.78125
31e60d049f1c2792fffc5c0fdb63193e,Web LITE,0.458333333
6ffa4123f4dd549790e4f30cad18025f,Web Starter,0.503472222
0d13cae5090bed00d6cc45b8ff9bf12e,Web Family Plus,0.901041667
441f52150c8ed81640f369778875e483,Entree,0
53cf04240e64e13e0239026b1f57367f,Web LITE,0
3fb47f0196e384c13045d8937d7b8155,Web LITE,0
4526ea057a7e9eda60fdf31c1b54f84a,Web Starter,0
3c2f12cb056e84fc1149af42c4d0d151,Any Joy,0.322916667
32ca2c171abcf646f3217751740f653c,Web Starter,0.682291667
2bf168220ef94f109948df09b551b139,Web LITE,0
13492052229a47904c3c8713a0280201,Web LITE,0.397569444
d29514c1942f86c2d62da4f6b758a598,Web LITE,0.3125
46be3f7b8b5dc028e47236c4ed6c588c,Student Package 1,0
67a2a166edc24b4f6777db254dd50503,Web PAL,0.421875
17e06260816696045f8c5b232c629022,Web Starter,0.395833333
42b90109a2d00e2229e421ca1e4a8f8f,Web LITE,0.442708333
39647e3f9f927df1b3733ee65d482ae6,Web LITE,0.168402778
be5f0a96a883fb6fad0591a4d24154d5,Entree,0
88c14020a9be89e2432646d17ba7110d,Web Family Plus,0.435763889
4c045e2bf5e9484dfad65c963caee8aa,Web Starter,0.25
0f4a5e369a4420219964435ae58f5489,Web Starter,0.640625
af62d52e9ba41faa64c7fb655917c731,Student Package 1,0
5822303f1d9c5a0b792328e74ad09613,Broadband Experience Package,0
bf78e2095cf651079371509433d09412,Web LITE,0
abf6aa85a5540031e63d38ada04ce8ac,Web Family Plus,0.640625
d90c8d8e2e734dc136679d03a3e10694,Web LITE,0.25
0e33abf80db5a53508635d5c87a66f6a,Web LITE,0.267361111
f9d084696a16cd0ec64b5e0663638546,Web Family Plus,0
9fce826648474e440ea54ed0de150e5d,Web LITE,0
daa74e4f9afbb374acc64969fe778808,Web Pro,0
a4025297136f28dce5916f32d1354d24,Web PAL,0.166666667
95671f9600064798e6af7dfcef8f65a2,Web Family Plus,0.604166667
e663fbf3213003f51afef0eb6a2c665c,Web LITE,0.310763889
f04430b1cc0970e71b82322a5bf1f70f,Web Starter,0.211805556
0eb900938bb700f62335d6a30deb1416,Web Starter,0.064236111
fc1a1fe57837b41d1d9ad2eac3f55cf9,Web Starter,0.661458333
2c98d4759ee2eca3f2d966be8739c1fa,Web PAL,0
b74ee32acd4fba52aabbdbe95d2e028b,Web LITE,0.583333333
15d49615ea4b0ad7572e8d10667d23cc,Web Family Plus,0.197916667
7d5c2e0e04f42483da19c2d9e9c7746e,Web LITE,0.010416667
ad3e1509a6b796cf239c672206bb0e3e,Web Family Plus,0
0be59dc046f0cbed83ddb8af3ce2816a,Web Family Plus,0
36860211e8c3eb8efbf5729feebabdb8,Web Starter,0.140625
a79068d67f1dc86538183777a3588658,Web Family Plus,0.348958333
c4239ca598d9f05d57fcb76ed40887e2,Web LITE,0.064236111
f0bfe44633863028b5519512c5177184,Any Joy,0.157986111
23353359b6d09e32771c926f0b706c22,Broadband Experience Package,0.197916667
cde92ed901d3b267e8c5efec52e13e13,Web LITE,0.123263889
15073df2d038e3b09b94098a44d65f30,Web LITE,0
82e719a1d750d1d127cf505e61be451d,Web LITE,0.21875
b898c1b222e56ec9e731b211a8878f48,Any Beat,0.197916667
9132197b82376dbfcbda2faf35b080b1,Web LITE,0.262152778
6d085bf684ebd2d0318c7ab499936410,Student Package 1,0.185763889
ad2d976ab96f286f9eda7c0bd1a76493,Any Beat,0.052083333
ad370ac7ada064864f1a1bc1b94b4a12,Web LITE,0.041666667
c4ac63230a5bfe4db6f7d4b4ea57d94a,Student Package 1,0.111111111
311322c036fffd1b5b42bc4694fbe0d9,Entree,0.262152778
3b2eafe15e5b5998f478ca4f8fcc08bf,Web Starter,0
2605355ca7519820c2de710cfdee166a,Web LITE,0.222222222
90b2dd5e18b65d4011ac0e7549c645cf,Web LITE,0.364583333
23f73bc2d57f3e82a410524e75ba207b,Student Package 1,0.064236111
9d16ff7c02b9df761561c1e63f228877,Entree,0.076388889
7fd4399085bbad273a1d99eba65745c5,Web LITE,0.197916667
3db651a2a334c57fdd44f73602d5a9f6,Any Flix,0.175347222
c5eb48149925e132a92d3daa77731b33,Web LITE,0.609375
0fc402a5a32a7f6adb52268707e1597d,Web Starter,0.390625
04ca121de287af15c2276e2d31f21894,Web LITE,0.140625
99d185890f3919d557b4483db97eb1a2,Web LITE,0.447916667
f4548a50a823ff2282207e39dcc346bd,Web Starter,0.59375
2e3aeb5561f7a9f02cc4d22b74c98a53,Web PAL,0.348958333
ff6a9ebde4f19c42c852aa679c877b41,SLT Staff Web Family Plus,0.770833333
4777d3f7a35ff5bf2fe138dbf0c81304,Web LITE,0.262152778
d0f6a8ac95453f3805c1f102e252e3ea,Web LITE,0.296875
446b44a4a65b65b4cf09e783683b4df2,Student Package 1,0
92ad3098472fe39d7f275b51b8b143eb,Web Family Plus,0.177083333
5bacfb2cce2c7b3de15a2a6abed7ab81,Web Family Plus,0.666666667
bb8488ef97f9f3ee8cde126452f35f00,Web LITE,0.078125
dc2848cfcf632679a3928ed71017c494,Broadband Experience Package,0
dda37eaaec4b2895d9681f934ef36e20,Web LITE,0.272569444
c7b9fb35ba19b7d5931a58bf1ffa4fa2,Web Starter,0
ec1287a445f039ca711bfdba14034893,Web Starter,0.677083333
d9fe6496b337dbdaca2e70b71dd55898,Web LITE,0
6ac03e7e4d74143eb92f232fc23ca1f4,Web Family Plus,0.109375
05968c6264decf938afda7899ba03f8b,Broadband Experience Package,0
edacd917b738bacb8144233c880968c1,Web PAL,0.451388889
58ee75507f0418310f64523bff0efab3,Web Family Plus,0.572916667
b027d65390a0c725b9ce41e409f9797e,Web Family Active,0
f240836f1fa3b2e43fb7b71116588131,Student Package 1,0.479166667
e05e8d02588ba08e8b2de7fd248b3e14,Any Joy,0
0fc3549886e9eeccf0d9eb80c89e4c3e,Student Package 1,0.059027778
7f0f422a19374803ca39269a3fe96b9f,Web Family Xtra,0.6875
bb5e10dc1b2987cfdec96ec3703bea2b,Web Starter,0.324652778
