,Quantile,Threshold,Size,Num_Users,Num_Packages,Sparsity,OP_Iter,OP_Rank,Running Time,MAE,RMSE,Coverage
0,0.1,"(3.0,3.7)",260040,17482,43,0.12,2,2,332.9527359008789,0.13729629218545075,0.378423073334543,1.0
1,0.2,"(3.0,7.0)",259992,17482,40,0.12,2,2,330.59549927711487,0.06525247516654202,0.18250511976873426,1.0
2,0.30000000000000004,"(4.0,31.500000000000014)",237252,14990,32,0.16,2,2,254.12075233459473,0.055630393635590095,0.19710226167804182,1.0
3,0.4,"(4.0,55.0)",236880,14990,29,0.18,2,2,254.87291598320007,0.05573362958540085,0.1749124758356903,1.0
4,0.5,"(5.0,100.0)",182199,10511,23,0.25,2,2,136.7200002670288,0.12317705272359919,0.256200763529743,1.0
5,0.6,"(5.0,153.0)",180783,10508,19,0.3,2,2,133.61053562164307,0.032596550959424965,0.08242289820232429,1.0
6,0.7000000000000001,"(5.0,390.7999999999997)",177639,10500,14,0.4,2,2,133.90586519241333,0.05847523785503528,0.1757149744290447,1.0
7,0.8,"(6.0,392.79999999999995)",102963,5669,9,0.67,2,2,41.49088215827942,0.058152533546737696,0.1599185883353004,1.0
8,0.9,"(7.0,577.5999999999997)",43296,2258,5,1.28,2,2,6.882906913757324,0.03997657112053588,0.07576613359272827,1.0
