event_source.hash,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,Usage_Rating_Scaled,Outlier,Usage_Rating_Categorical
00221451f705ebe26051158bb14f567a,0.09375,0.09375,0.09375,0.09375,0.09375,0.140625,0.03125,0.03571428571428571,0.047619047619047616,0.08163265306122448,0.10714285714285714,0.0625,0.140625,0.08583529565672422,NO,LOW
002fb47f60400713c854b0f69ff78c0a,0.0625,0.046875,0.09375,0.03125,0.09375,0.0625,0.234375,0.10714285714285714,0.07142857142857142,0.12244897959183673,0.03571428571428571,0.0625,0.015625,0.07998920722135008,NO,LOW
00567a4a3c474aca1ce5cd6570648932,0.015625,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002403846153846154,NO,LOW
006be321aad541ff1d6c32a43dd7cdde,0.140625,0.1875,0.1875,0.1875,0.234375,0.1875,0.1875,0.42857142857142855,0.2857142857142857,0.24489795918367346,0.26785714285714285,0.234375,0.1875,0.22780121664050235,NO,MEDIUM
00724ae2470df1ed0fe919800d02517d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140625,0.010817307692307692,NO,LOW
007400db8afa996e788d23986739f3db,0.09375,0.09375,0.046875,0.09375,0.09375,0.046875,0.0625,0.10714285714285714,0.14285714285714285,0.12244897959183673,0.10714285714285714,0.03125,0.015625,0.08136283359497645,NO,LOW
0074ca4eb00b4faae08701181b27895b,0.09375,0.09375,0.140625,0.09375,0.0625,0.0625,0.140625,0.07142857142857142,0.023809523809523808,0.02040816326530612,0.10714285714285714,0.09375,0.09375,0.08444531658817372,NO,LOW
00768613dcde5cd5723a25a7234b9a9f,0.0,0.015625,0.0,0.0,0.015625,0.015625,0.015625,0.017857142857142856,0.023809523809523808,0.02040816326530612,0.017857142857142856,0.015625,0.015625,0.013360151753008894,NO,LOW
009f305bf85a71012c0e343233e611ba,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47619047619047616,0.8571428571428571,1.0,1.0,1.0,0.9487179487179488,YES,HIGH
00a8c3e3baed0557c31ab9b68a086ed2,0.09375,0.140625,0.09375,0.140625,0.09375,0.140625,0.140625,0.1607142857142857,0.38095238095238093,0.08163265306122448,0.1607142857142857,0.0625,0.09375,0.13723181580324437,NO,MEDIUM
00c67d66625de3ab6a003af1935c53bc,0.140625,0.1875,0.140625,0.140625,0.140625,0.140625,0.140625,0.10714285714285714,0.14285714285714285,0.12244897959183673,0.07142857142857142,0.0625,0.0625,0.12308673469387754,NO,MEDIUM
00cc5a820586ce291c0fa4c2a99a4816,0.0,0.0,0.0,0.0,0.015625,0.0,0.015625,0.017857142857142856,0.047619047619047616,0.04081632653061224,0.26785714285714285,0.0625,0.0625,0.04079997383568812,NO,LOW
00cdc20b1406e0a11c7500d5ef716d20,0.0625,0.015625,0.015625,0.015625,0.03125,0.015625,0.03125,0.017857142857142856,0.047619047619047616,0.04081632653061224,0.017857142857142856,0.015625,0.015625,0.026376896912611195,NO,LOW
00cdeaab12b17d169d170538c9af9594,0.0625,0.015625,0.03125,0.015625,0.03125,0.015625,0.015625,0.03571428571428571,0.023809523809523808,0.08163265306122448,0.03571428571428571,0.015625,0.015625,0.030432365253793822,NO,LOW
00d1f690ec4af27702febbd0db6942c2,0.015625,0.015625,0.015625,0.015625,0.03125,0.015625,0.015625,0.017857142857142856,0.023809523809523808,0.02040816326530612,0.0,0.015625,0.03125,0.017996140763997907,NO,LOW
00d258d092429ff11d3e3f533f098177,0.0,0.0,0.015625,0.015625,0.015625,0.015625,0.015625,0.017857142857142856,0.0,0.02040816326530612,0.017857142857142856,0.015625,0.015625,0.01273057299843014,NO,LOW
00d4474d7b8abcb71cc114a564769182,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.2857142857142857,0.2857142857142857,0.4081632653061224,0.3571428571428571,0.3125,0.3125,0.31917189952904235,NO,HIGH
00f9d91d2fbd14503d108b2e4e27a96d,0.1875,0.1875,0.09375,0.140625,0.0625,0.03125,0.0625,0.03571428571428571,0.09523809523809523,0.12244897959183673,0.07142857142857142,0.09375,0.09375,0.09830422553636839,NO,LOW
01074f7e1de84242b01282ed7bf234b1,0.0625,0.0625,0.0625,0.140625,0.0625,0.0625,0.015625,0.017857142857142856,0.14285714285714285,0.12244897959183673,0.1607142857142857,0.140625,0.140625,0.09183673469387754,NO,LOW
011adeeaef79aeac706a2e7fc225e8f8,0.25,0.140625,0.25,0.1875,0.1875,0.1875,0.1875,0.1607142857142857,0.3571428571428571,0.3061224489795918,0.21428571428571427,0.234375,0.234375,0.2228954081632653,NO,MEDIUM
013736757d2ddad83cdfaa418921605c,0.140625,0.140625,0.140625,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03365384615384615,NO,LOW
013a894927cf011c702e75a9b9336f95,0.1875,0.1875,0.1875,0.1875,0.25,0.1875,0.25,0.21428571428571427,0.2857142857142857,0.24489795918367346,0.3571428571428571,0.25,0.25,0.23381083202511774,NO,MEDIUM
0152d7723febc8f6913e91db4887a75e,0.0625,0.140625,0.0625,0.0625,0.140625,0.140625,0.09375,0.10714285714285714,0.2857142857142857,0.12244897959183673,0.07142857142857142,0.09375,0.09375,0.11364305337519622,NO,MEDIUM
01acfb3e4e446a8d612c584398d56859,0.015625,0.015625,0.0,0.0,0.015625,0.0,0.015625,0.0,0.023809523809523808,0.02040816326530612,0.017857142857142856,0.015625,0.0,0.010784602302459444,NO,LOW
01cdd813d9a8bea5d70455a917c91e63,0.0,0.0,0.0,0.015625,0.015625,0.0,0.015625,0.0,0.023809523809523808,0.02040816326530612,0.017857142857142856,0.015625,0.0,0.009582679225536368,NO,LOW
01ce983dcf27d1231539e5827f8ad6af,0.234375,0.1875,0.1875,0.234375,0.3125,0.234375,0.140625,0.3571428571428571,0.47619047619047616,0.32653061224489793,0.3571428571428571,0.1875,0.1875,0.26332744636316063,NO,MEDIUM
