,event_source.hash,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,Usage_Rating_Scaled,Outlier,Usage_Rating_Categorical,incoming_country
12,0201ee9b60de662cdd16c885f178feea,0.0625,0.8,0.16666666666666666,0.16666666666666666,0.375,0.75,1.0,0.3333333333333333,1.0,0.125,0.75,1.0,0.16666666666666666,0.16666666666666666,0.125,0.5,0.375,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.3178333333333333,YES,LOW,"['Platinum Incoming II', 'Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'CTGL/China Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Singtel/ SP Incoming II', 'STC/Saudi Arabia Incoming II']"
13,02567960cda70e799d691cf9e2ac479a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333333333333333,NO,LOW,['Maxis/ MY Incoming II']
14,027e6eb407d981fd043cbc08c3cdee8d,0.0,0.8,0.0,0.0,0.0625,0.375,0.5,1.0,0.3333333333333333,0.1875,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.125,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.15533333333333335,YES,LOW,"['Nowtel Incoming II', 'IVY Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Skype/LUX Incoming II', 'STC/Saudi Arabia Incoming II']"
15,029b57551e576f248ff07c849db52fd6,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,NO,LOW,"['IVY Incoming II', 'DU/UAE Incoming II', 'GTS Incoming II']"
16,029c7817843470cd12b4b673d95ef6e3,0.75,0.8,1.0,1.0,0.0,0.125,1.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,0.75,1.0,0.125,0.75,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.802,YES,HIGH,"['Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'TATA/Canada Incoming II', 'Optus/AU Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Skype/LUX Incoming II', 'GTS Incoming II', 'Singtel/ SP Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']"
17,02ab436dc7b5a63579a44641db682ab1,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019166666666666665,NO,LOW,"['Telstra/Australia Incoming II', 'DU/UAE Incoming II']"
18,030c3939f3b4a2f1178df54fdee3228d,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.16666666666666666,0.3333333333333333,0.0625,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425,NO,LOW,"['Maxis/ MY Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'STC/Saudi Arabia Incoming II']"
19,03202488d4fb7ca83e0b49378f1ffaca,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.006666666666666666,NO,LOW,['Telstra/Australia Incoming II']
20,03b5d13a7949d99e793afdfe07dd73cb,0.0625,0.06666666666666667,0.16666666666666666,0.08333333333333333,0.25,0.0625,0.0,0.08333333333333333,0.16666666666666666,0.0625,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0625,0.08333333333333333,0.0625,0.0,0.08333333333333333,0.0,0.0,0.0,0.0625,0.0,0.0,0.06433333333333333,NO,LOW,"['Etisalat/UAE Incoming II', 'HGC/HK Incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']"
21,03d189e698bac53767b82645f582d574,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018333333333333333,NO,LOW,"['Platinum Incoming II', 'CTGL/China Incoming II', 'KT/Korea Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'PTCL/Pakistan Incoming II']"
22,04465eefdf7140fe9ff36e9b8e98b09b,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,NO,LOW,['Telstra/Australia Incoming II']
23,045122103640fc1c55efba4add913dcc,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,NO,LOW,"['Orange/France Incoming II', 'Skype/LUX Incoming II']"
24,0480fbc41f1ab2d73ea50c0dda53b89e,0.5,0.8,1.0,0.0,0.75,0.125,1.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,0.75,1.0,0.75,0.75,1.0,1.0,1.0,0.5,0.75,0.75,0.5,0.777,YES,HIGH,"['Platinum Incoming II', 'Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Optus/AU Incoming II', 'Lycatel Incoming II', 'Singtel/ SP Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']"
25,0484a206a68e77ce89bdac2215735418,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,NO,LOW,['DU/UAE Incoming II']
26,04ec40da46c6ca65064a371a0a695f74,0.0,0.0,0.0,0.0,0.0625,0.0625,0.5,0.3333333333333333,0.0,0.0,0.1875,0.0,0.08333333333333333,0.5,0.75,0.5,0.0,0.0625,0.08333333333333333,0.0,1.0,0.5,0.0,0.0625,0.0625,0.18999999999999997,YES,LOW,"['DU/UAE Incoming II', 'IVOCO Incoming II', 'Bharathi/India incoming II', 'Optus/AU Incoming II', 'Telstra/Australia Incoming II', 'Orange/France Incoming II', 'Singtel/ SP Incoming II', 'STC/Saudi Arabia Incoming II']"
27,05401b227d4dd007a258cd9fdad008f2,0.0625,0.6,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0625,0.0625,0.0,0.25,0.08333333333333333,0.25,0.0,0.0,0.1875,0.0,0.0,0.5,0.08333333333333333,0.0,0.125,0.0,0.10733333333333334,YES,LOW,"['Platinum Incoming II', 'Maxis/ MY Incoming II', 'CTGL/China Incoming II', 'DU/UAE Incoming II', 'KT/Korea Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Optus/AU Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']"
28,0541411ea78d692ada524e8734da6bb2,0.0625,0.13333333333333333,0.08333333333333333,0.08333333333333333,0.125,0.0,0.16666666666666666,0.0,0.0,0.125,0.375,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1875,0.08333333333333333,0.125,0.25,0.08333333333333333,0.5,0.0,0.0,0.0625,0.0,0.0,0.11783333333333332,YES,LOW,"['Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'Vovida/UK Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'TM/ Malaysia Incoming II', 'STC/Saudi Arabia Incoming II']"
29,0550aa60e5d21395371c54b785975cce,0.125,0.13333333333333333,0.16666666666666666,0.0,0.0,0.125,0.0,0.0,0.0,0.0625,0.375,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,0.125,0.125,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0625,0.072,NO,LOW,"['Platinum Incoming II', 'Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'STC/Saudi Arabia Incoming II']"
30,057ba07c85b6597b1394da8c15b98008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0225,NO,LOW,"['Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'Optus/AU Incoming II', 'PCCW Incoming  II', 'STC/Saudi Arabia Incoming II']"
31,057badd47e762d5d9b01aa4228b8f457,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005833333333333333,NO,LOW,"['Telstra/Australia Incoming II', 'Skype/LUX Incoming II']"
32,0598ebdbe1c730120b3c5504c9d90a9f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.375,0.16666666666666666,0.1875,0.375,0.16666666666666666,0.0,0.0,0.08333333333333333,0.375,0.0625,0.1875,0.11916666666666666,YES,LOW,"['Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'CTGL/China Incoming II', 'Optus/AU Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'STC/Saudi Arabia Incoming II']"
33,05e0cba81525bce9a685b7adf6bcbb7f,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.16666666666666666,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,NO,LOW,"['Nowtel Incoming II', 'CTGL/China Incoming II', 'STC/Saudi Arabia Incoming II', 'GTS Incoming II']"
34,05ecf6000169d49d54a964d3cca35459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.01,NO,LOW,"['DU/UAE Incoming II', 'CTGL/China Incoming II', 'Ooredoo/Qatar incoming II']"
35,063f3be0a6af9f777434429112257c03,0.25,0.06666666666666667,0.5,0.0,0.375,0.25,0.16666666666666666,0.3333333333333333,0.5,0.125,0.25,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.25,0.25,0.375,0.75,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.21099999999999997,YES,LOW,"['TIS/Italy Incoming II', 'HGC/HK Incoming II', 'Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Optus/AU Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']"
36,0682ffd5c8d3e62febf752b6cdbced3a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.003333333333333333,NO,LOW,['KT/Korea Incoming II']
37,068b2396c4322ce07b969d691d7f4a17,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.16666666666666666,0.25,0.25,0.0,0.0,0.0,0.0,0.05,NO,LOW,"['HGC/HK Incoming II', 'Digital Info Incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'STC/Saudi Arabia Incoming II']"
38,06b3c8e2e60e881a571273d35220b8a5,0.25,0.0,0.25,0.08333333333333333,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.3333333333333333,0.3333333333333333,0.5,0.25,0.08333333333333333,0.375,0.25,0.25,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.1875,0.1925,YES,LOW,"['Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Optus/AU Incoming II', 'Lycatel Incoming II', 'CETIN Incoming II', 'STC/Saudi Arabia Incoming II']"
39,06b93cc32b6bfdbc24ab9c6df1da3d0b,0.0625,0.26666666666666666,0.16666666666666666,0.5,0.375,0.375,0.5,1.0,0.5,0.25,0.125,0.16666666666666666,0.5,0.5,0.0,0.0,0.0,0.25,0.75,0.5,0.5,0.5,0.5625,0.0625,0.0625,0.33899999999999997,YES,MEDIUM,"['TIS/Italy Incoming II', 'HGC/HK Incoming II', 'Saif Incoming II', 'Dhiraagu/Maldives Incoming II', 'Maxis/ MY Incoming II', 'CTGL/China Incoming II', 'Ooredoo/Qatar incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Singtel/ SP Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']"
40,0720ca296bbcf06064fb86ec563e848b,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.005833333333333333,NO,LOW,"['Telstra/Australia Incoming II', 'STC/Saudi Arabia Incoming II']"
41,072e86cf7f026f5ebca848613a972ae1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.003333333333333333,NO,LOW,['STC/Saudi Arabia Incoming II']
42,076b3a0567c1542e3547b823cd6e046b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.08333333333333333,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010833333333333332,NO,LOW,"['Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'Ooredoo/Qatar incoming II']"
43,07f6d0cd07ac3e203cc248dbca90a990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333333333333333,NO,LOW,['Ooredoo/Qatar incoming II']
44,0830b0d26125501e1b26bc07edaa816f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.003333333333333333,NO,LOW,['CTGL/China Incoming II']
45,08432051b26a34c9644de9ec38012f2c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.0625,0.0125,NO,LOW,"['Maxis/ MY Incoming II', 'Orange/France Incoming II', 'DU/UAE Incoming II']"
46,084c095166a65cb4b96bb72ecc802dd0,0.0,0.06666666666666667,0.0,0.0,0.1875,0.375,0.5,0.5,0.25,0.1875,0.1875,0.25,0.25,0.25,0.1875,0.25,0.125,0.1875,0.25,0.08333333333333333,0.0,0.08333333333333333,0.125,0.1875,0.125,0.18433333333333335,YES,LOW,"['Maxis/ MY Incoming II', 'Platinum Incoming II', 'DU/UAE Incoming II', 'CTGL/China Incoming II', 'TATA/Canada Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'PCCW Incoming  II', 'GTS Incoming II', 'Singtel/ SP Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']"
47,084f71839bc9517b76f39a8c06d99906,0.0,0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018000000000000002,NO,LOW,['Telstra/Australia Incoming II']
48,08a576f1cf9235e6953e254a5ed8576b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,NO,LOW,['DU/UAE Incoming II']
49,08a6950aa34c489d9fe871e454ed5a59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.006666666666666666,NO,LOW,['CTGL/China Incoming II']
50,08e92f5bbac0b92cc4313847f9761f57,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333333333333333,NO,LOW,['Telstra/Australia Incoming II']
51,0924c0f84c090ed5cbb749db91c6b9c2,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005833333333333333,NO,LOW,['Dhiraagu/Maldives Incoming II']
52,095ac3252f78dd10587f675cccda669d,0.0,0.06666666666666667,0.08333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0625,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0625,0.0,0.1875,0.0625,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0625,0.125,0.0625,0.08433333333333333,YES,LOW,"['Platinum Incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'Singtel/ SP Incoming II', 'STC/Saudi Arabia Incoming II']"
53,09d43def1267d000b4cad013f66f74e4,0.375,0.06666666666666667,0.5,0.25,0.375,0.375,0.16666666666666666,0.0,1.0,0.1875,0.25,0.5,0.08333333333333333,0.5,0.1875,0.08333333333333333,0.125,0.125,0.3333333333333333,0.0,0.16666666666666666,0.25,0.25,0.0,0.75,0.276,YES,LOW,"['Orange/France Incoming II', 'Telstra/Australia Incoming II', 'DU/UAE Incoming II', 'STC/Saudi Arabia Incoming II']"
54,09e7342066a13ca589d4a58ea0c685ae,0.0,0.06666666666666667,0.0,0.0,0.0,0.125,0.0,0.0,0.16666666666666666,0.125,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.125,0.0,0.0,0.125,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.05266666666666666,NO,LOW,"['IVY Incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'Skype/LUX Incoming II', 'STC/Saudi Arabia Incoming II']"
55,09f8b3fd9047f40becb93d4c3caf3d3d,0.25,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0325,NO,LOW,"['CTGL/China Incoming II', 'PCCW Incoming  II', 'Telstra/Australia Incoming II', 'Singtel/ SP Incoming II', 'TM/ Malaysia Incoming II']"
56,0a1e44aa19bed265fbae7478a126b252,0.0,0.6,0.6666666666666666,0.0,0.0,0.0,0.25,0.08333333333333333,0.5,0.125,0.0,0.0,0.0,0.6666666666666666,0.75,0.0,0.75,0.5,0.5,0.5,0.0,0.0,0.125,0.0625,0.0,0.24316666666666667,YES,LOW,"['HGC/HK Incoming II', 'Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'Optus/AU Incoming II', 'Telstra/Australia Incoming II', 'Orange/France Incoming II', 'GTS Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']"
57,0ac56d0bbc79038c4ad883305638512f,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.0,0.125,0.0,0.08333333333333333,0.08333333333333333,0.0625,0.08333333333333333,0.375,0.125,0.16666666666666666,0.25,0.16666666666666666,0.6666666666666666,0.1875,0.5625,0.75,0.1775,YES,LOW,"['Maxis/ MY Incoming II', 'IVY Incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'Singtel/ SP Incoming II', 'STC/Saudi Arabia Incoming II']"
58,0b2a2201d17e7c8d4722aee5b6fd0aaa,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0425,NO,LOW,"['Maxis/ MY Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'DU/UAE Incoming II']"
59,0b9c67d21fa2883687695482de31d631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,NO,LOW,['Telstra/Australia Incoming II']
60,0bac035db2a16b11b449063577f02f4f,0.0625,0.5333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.25,0.125,0.1875,0.0,0.5,0.25,0.25,0.0,0.1875,0.25,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.15716666666666665,YES,LOW,"['DU/UAE Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Optus/AU Incoming II', 'STC/Saudi Arabia Incoming II']"
61,0bbd7730f751b9c26a618e887add0530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.005,NO,LOW,['Ooredoo/Qatar incoming II']
