,ACCOUNT_NUM.hash,Voice_Package,Voice_Month_Subscribed,Voice_Rental,Voice_One_Time_Charge,is_Megaline_Package,is_FTTH_Package,is_VAS,FREE_or_PAID,is_Subscription,Package_Count
10170,4ea8d18b7a59d479de4176d2ec2e6563,,,,,,,YES,PAID,,1
10171,4eaa0d3e93f1a02c2da18fb2e7a521e8,,,,,,,YES,PAID,,1
10172,4eab828fcd25101780981112956aa56c,,,,,,,YES,PAID,,2
10173,4eabbfde3a83d807d8b18542304d60d8,,,,,,,YES,PAID,,1
10174,4eb0049c8073344d8f65028f2c2f1b34,,,,,,,YES,PAID,,1
10175,4eb0bc350b6b664fae7cc0bf2aedf82e,,,,,,,YES,PAID,,1
10176,4eb2d57c4404fe34c161dc0135d1c4b9,,,,,,,YES,PAID,,1
10177,4eb411304ef607e13b4e5b9f599648d1,,,,,,,YES,PAID,,2
10178,4eb4fb6501631e0f13a12f2ea9fc8efc,,,,,,,YES,PAID,,1
10179,4eb8875e756078600143438f7c299207,,,,,,,YES,PAID,,1
10180,4eb8e4ca48120f6cf6b7da6fe73a0ecf,,,,,,,YES,PAID,,1
10181,4eba3f25c0f833b46969e186ca72d1f1,,,,,,,YES,PAID,,1
10182,4eba89c0a4c6626790ef46372618dcc2,,,,,,,YES,PAID,,1
10183,4ebfc8f2d185f37a6f030016ff89b7f3,,,,,,,YES,PAID,,1
10184,4ebfe48c976ffae371d16f6f77a143df,,,,,,,YES,PAID,,1
10185,4ec05f340964b62ece974eb0a412ccf1,,,,,,,YES,PAID,,1
10186,4ec3ebe3c9b18ae3c66dfb45fb3de7ae,,,,,,,YES,PAID,,1
10187,4ec567ceaf48a6e26a3527a3215c8251,,,,,,,YES,PAID,,1
10188,4ec85c184ebb1250ab449667615c9792,,,,,,,YES,PAID,,1
10189,4eca02e78f9604c0784e1bf9d714809d,,,,,,,YES,PAID,,1
10190,4ecdf12e0b03ab38cffe4c6806126300,,,,,,,YES,PAID,,1
10191,4eceb60ee7518fb80f1647812400a7bc,,,,,,,YES,PAID,,1
10192,4ed0216bb1aceb48c657f32d7082be2a,,,,,,,YES,PAID,,1
10193,4ed433c9980262d756a5f6f947586035,,,,,,,YES,PAID,,1
10194,4ed618705d59d5ffe28195a6ebef30c2,,,,,,,YES,PAID,,1
10195,4ed64073c43250b27453fcee2bb2befe,,,,,,,YES,PAID,,1
10196,4ed9b13e6e164ad1cbe4afc3fac0bc29,,,,,,,YES,PAID,,1
10197,4edab2c474585e931e8819fb2fda3140,,,,,,,YES,PAID,,1
10198,4edda884b799851a1fc2122f7b7811bf,,,,,,,YES,PAID,,1
10199,4edf271ecc6405c6e50c6e555b96bc69,,,,,,,YES,PAID,,1
10200,4ee26b15563f046670cb299ad6776d5f,,,,,,,YES,PAID,,1
10201,4ee6a0dd1994e0ea0fbfd8637c0a91e9,,,,,,,YES,PAID,,1
10202,4ee9a71e122ef8a17a857ef90450b3a8,,,,,,,YES,PAID,,1
10203,4eeb0cb13ac06a3ccf531e6ab4545834,,,,,,,YES,PAID,,1
10204,4eed0829555db335ee522e7c1de5a2e2,,,,,,,YES,PAID,,1
10205,4eeef125c5425840d6f7b830034f7f02,,,,,,,YES,PAID,,1
10206,4ef0254a495fd261c4ae104d5c592e1d,,,,,,,YES,PAID,,1
10207,4ef3371e2f80f49b947e1dd3c1df8507,,,,,,,YES,PAID,,1
10208,4ef38ba0f22e7f2f96b42874261e46be,,,,,,,YES,PAID,,1
10209,4ef58fc22b87d142c9c6e6ab7fa60369,,,,,,,YES,PAID,,1
10210,4ef5e00b3e2fe2dd0740e15cf07e0849,,,,,,,,PAID,,1
10211,4efc4cca6d2430af189003b839d52d35,,,,,,,,PAID,,1
10212,4effe53d9ef0fdd9cae595a818679c30,,,,,,,YES,PAID,,1
10213,4efff4b85a8bb14dd04a416fd0a096ae,,,,,,,YES,PAID,,1
10214,4f028e9a3b5a8cd4f01e3a57881070e2,,,,,,,YES,PAID,,2
10215,4f03fcdacb282d731aa57cb35035880e,,,,,,,YES,PAID,,1
10216,4f0673c57bd21c03241b16c0f99de328,,,,,,,YES,PAID,,1
10217,4f076e0081bebd61a2e757f1bde21310,,,,,,,YES,PAID,,1
10218,4f0781ee0831b47f7562a0554e8f1480,,,,,,,YES,PAID,,1
10219,4f07922505a682409ce0156164e20bef,,,,,,,YES,PAID,,1
10220,4f07bef5558cb63f16ae25e85e6c17bd,,,,,,,YES,PAID,,1
10221,4f0b8055a7beef8f0ada944e4d369f88,,,,,,,YES,PAID,,1
10222,4f0c2bf6c965a7061fd35c0e8ee11f2b,,,,,,,YES,PAID,,1
10223,4f0ce2d7e14b48e7a929be0c90472b0f,,,,,,,YES,PAID,,1
10224,4f0e20f17a993ff5ed8501ba352f2619,,,,,,,YES,PAID,,1
10225,4f102a950130f78c9d8eda043e3f515f,,,,,,,YES,PAID,,1
10226,4f14cf62b48703e1407e6e68fe0e3adb,,,,,,,YES,PAID,,1
10227,4f17c2e92b4265a16e2ba77311128fd3,,,,,,,YES,PAID,,1
10228,4f1834e84e953c4b7570894e72e86707,,,,,,,YES,PAID,,1
10229,4f186181c8ec4a2af00efa37a45458a2,,,,,,,YES,PAID,,1
10230,4f19598e79d431fdeb86579d366fa0e0,,,,,,,,PAID,,2
10231,4f1afba75ee3324a6b93744e69cc98f5,,,,,,,YES,PAID,,1
10232,4f1b3afadeb507044d777533e10accfc,,,,,,,YES,PAID,,1
10233,4f1cbb98d09f39b1318d61776b3e629f,,,,,,,YES,PAID,,1
10234,4f1ed566c9476815cfe56eab1c22ed05,,,,,,,,PAID,,1
10235,4f1fc592ba33491835698fa4902fe2b9,,,,,,,YES,PAID,,1
10236,4f2058bd7d8b86fa0fa8272ab3ac155c,,,,,,,YES,PAID,,1
10237,4f27a5ced1c5707b9baa5abf7451309c,,,,,,,,PAID,,1
10238,4f288b5df02b2f110e4b452065e6f000,,,,,,,YES,PAID,,1
10239,4f29afbef0d9613e96d713da5daeae76,,,,,,,YES,PAID,,1
10240,4f2d043d47988ba6206b9e13c81129bc,,,,,,,YES,PAID,,1
10241,4f2d401995d0ebf8e57f4bc8e48a130d,,,,,,,YES,PAID,,1
10242,4f2ead43da7769f17d147da765fa5a33,,,,,,,YES,PAID,,1
10243,4f2f97d313aa2604095726da11eb63e8,,,,,,,YES,PAID,,3
10244,4f317e65eeaba873fe08b553ac5982e9,,,,,,,YES,PAID,,2
10245,4f323cc4c555b0a40dd630ce9c9538cd,,,,,,,YES,PAID,,1
10246,4f3716d0860154dbffd58c70f1753b10,,,,,,,YES,PAID,,1
10247,4f392638e0089b5a7e0e6eddb92aefa0,,,,,,,YES,PAID,,2
10248,4f3ea05dcc52840ec75ba21703744aae,,,,,,,YES,PAID,,1
10249,4f3edde0e16646707d62966c0216e6da,,,,,,,YES,PAID,,1
10250,4f41781018dcbca59877f02013a9dda1,,,,,,,YES,PAID,,1
10251,4f448fcd49af91e554039aef56a56b47,,,,,,,YES,PAID,,2
10252,4f4bc2d32148870e41a444ed478dedad,,,,,,,YES,PAID,,1
10253,4f4c28d1b9a58b58528feabbe79921eb,,,,,,,YES,PAID,,1
10254,4f4e781cbcf7c3af9c9bc5afa099f930,,,,,,,YES,PAID,,2
10255,4f4e8044ecaa61d313510babb25aec85,,,,,,,YES,PAID,,1
10256,4f4f556b26c494473cf0dc35900ae3eb,,,,,,,,PAID,,10
10257,4f50164d828cf90f8c470161833691ce,,,,,,,YES,PAID,,1
10258,4f52e2f80946e17f12f0ec67352310ae,,,,,,,YES,PAID,,1
10259,4f5527a548a5875b483eb1d09c75ac2b,,,,,,,YES,PAID,,1
10260,4f55cd08fa0ccc3cc76838996648ed38,,,,,,,YES,PAID,,1
10261,4f565b2bcbf0099743855def54818a66,,,,,,,YES,PAID,,1
10262,4f57380d4331e2db918151ed9df4109f,,,,,,,YES,PAID,,1
10263,4f573d91957278c09ad943d98b592276,,,,,,,YES,PAID,,1
10264,4f5b0c58b82ebab839fa79b9945143d8,,,,,,,YES,PAID,,1
10265,4f5e353ee2d8bf56cb3124e5ab3526f3,,,,,,,YES,PAID,,1
10266,4f5f2f715cba59048ca0dca1f39a4b80,,,,,,,YES,PAID,,1
10267,4f62a3a72fc6e875c41b5d97018404e7,,,,,,,YES,PAID,,1
10268,4f63307827fddfe15fddb403ddf4f22d,,,,,,,YES,PAID,,1
10269,4f6502759ba59a07823ef5e63b58e633,,,,,,,YES,PAID,,1
10270,4f665ce371b0e0cafe9695e8ea88e049,,,,,,,YES,PAID,,1
10271,4f68d0ce5a6cd8a2421cc3cdd3146580,,,,,,,YES,PAID,,1
10272,4f6ae9b7e24a277f1817e6d59c369ec8,,,,,,,YES,PAID,,1
10273,4f6b1012e3d84e2ff8459fbe9254eda1,,,,,,,YES,PAID,,1
10274,4f6e9c9e486615bb55fd98043a87f8ad,,,,,,,YES,PAID,,1
10275,4f6e9cf619a3314c34f674f85e5a1bf3,,,,,,,YES,PAID,,1
10276,4f76a5e0ab62bbb5bb110ddf7fc962e5,,,,,,,YES,PAID,,1
10277,4f7c7b7730fc6a45f53c7ccb426d76ba,,,,,,,YES,PAID,,1
10278,4f7f21f30cfa4f421936e1af8e461070,,,,,,,YES,PAID,,1
10279,4f7f481d361dee6223199748f02f804a,,,,,,,YES,PAID,,2
10280,4f7fdfcc42cc8c27df007e52ae4356c0,,,,,,,,PAID,,1
10281,4f82310370ea5bcc0dfffe49fb6a5bac,,,,,,,YES,PAID,,1
10282,4f83fae1888c7a125c2efddf4a418cd9,,,,,,,YES,PAID,,1
10283,4f8658fdd5e84d02450b2d408bed6208,,,,,,,YES,PAID,,1
10284,4f891511528558596028b951d79c8cfa,,,,,,,YES,PAID,,1
10285,4f89f5af17afdbe65caa7b1c0b0f3a72,,,,,,,YES,PAID,,1
10286,4f8beae56d64ce66b8b460f9608cb5c5,,,,,,,YES,PAID,,1
10287,4f8d738233c7fa2d98365f456d56467a,,,,,,,YES,PAID,,1
10288,4f8d88dae2c7810a4d29bb955e66b5dd,,,,,,,YES,PAID,,1
10289,4f8db6c7d9cd93ac71c6d637f07d4180,,,,,,,YES,PAID,,1
10290,4f900dd1911709ce692a5d5a85b0b0b1,,,,,,,YES,PAID,,1
10291,4f9023a045ce80f34a5bd2877309c5a8,,,,,,,YES,PAID,,1
10292,4f9209368a89abcbbf5a38142dea34c7,,,,,,,YES,PAID,,1
10293,4f93b3dfacca7a8639808e7414918228,,,,,,,YES,PAID,,1
10294,4f945b19e0cb1f3d4ac476e558b5a092,,,,,,,YES,PAID,,1
10295,4f9c84bb02c208d11eda57fabcdf2da7,,,,,,,YES,PAID,,1
10296,4f9d29c1f46811dd8e94c66a3cb33b6c,,,,,,,YES,PAID,,1
10297,4f9df2480d36d8a71f8f071b7bfb96e7,,,,,,,YES,PAID,,1
10298,4f9e71835299cc711ed7f61eeb94314f,,,,,,,,PAID,,1
10299,4fa0ad81a2ce7228a5fc6bfad0e5823a,,,,,,,YES,PAID,,4
10300,4fa1f8ec6bd847eb813d860e7fd0a6a9,,,,,,,YES,PAID,,1
10301,4fa46ce64f425e8538fddaebbf73be88,,,,,,,YES,PAID,,1
10302,4fa64e618052d40d2c48518723dfc852,,,,,,,YES,PAID,,1
10303,4fa8ce0d8f547c319aa56c818b5db81e,,,,,,,YES,PAID,,1
10304,4faceac5d973b38467248c711bfc4679,,,,,,,YES,PAID,,1
10305,4fafcff545d82d1fbca103ac2f0f889a,,,,,,,YES,PAID,,1
10306,4fb0196eb0b1a960b711a14cd4e9a425,,,,,,,YES,PAID,,1
10307,4fb1d1ad125ad005ce2b953560466aa7,,,,,,,YES,PAID,,1
10308,4fb5e226faa28e5a91e53d3db24b34e0,,,,,,,YES,PAID,,1
10309,4fb925c3a67620eda7e27ebba0139b3d,,,,,,,YES,PAID,,1
10310,4fbcc8e453921613e2d6dbaeadb06a52,,,,,,,YES,PAID,,1
10311,4fbf30d9dec13a8a902abbf3387bde8d,,,,,,,YES,PAID,,1
10312,4fc0c0026a7f0949034180df8a9978ca,,,,,,,YES,PAID,,1
10313,4fc278d1c6dfb3ce5198b02ca6ed3329,,,,,,,,PAID,,1
10314,4fc31d8142f53df7767e9fe292a74645,,,,,,,YES,PAID,,1
10315,4fc530ef06c007408ba3bd12c0bd269e,,,,,,,YES,PAID,,1
10316,4fc6802badfead0bff95e55ee975b645,,,,,,,YES,PAID,,1
10317,4fc768b4752093dac569bbcfda4df613,,,,,,,YES,PAID,,1
10318,4fccf3c273d379dd35babbaf1f18d09f,,,,,,,YES,PAID,,1
10319,4fcd6e26929be60a91c454481a7e7f3b,,,,,,,YES,PAID,,1
10320,4fce35f219d2d97cbf6b662b68d211fe,,,,,,,YES,PAID,,1
10321,4fcf5284166ad1bb52bbb507f3a6a5f3,,,,,,,YES,PAID,,1
10322,4fcfde0732d8a8f50c87caca4ba8ee26,,,,,,,YES,PAID,,1
10323,4fd03c8e5b967b6673d45319b205c684,,,,,,,YES,PAID,,1
10324,4fd1eb692a1bfe7b496a0b18fe0835ff,,,,,,,YES,PAID,,1
10325,4fda2bc130bc29767efe283bdba2906a,,,,,,,YES,PAID,,1
10326,4fdb67f56f5d5a9f34a25e8822d20048,,,,,,,YES,PAID,,1
10327,4fdb8ffe77902e804d6f51877a8f8100,,,,,,,YES,PAID,,1
10328,4fdb9668b484e6626ecd13dd6298ddc9,,,,,,,YES,PAID,,1
10329,4fdfbbf7dfbaaafa082c52b49965c480,,,,,,,YES,PAID,,1
10330,4fe144057bb80cadb9d18fe8c2a61001,,,,,,,YES,PAID,,1
10331,4fe2a1e03b1cc1d67be4c4d5cb5e25a4,,,,,,,YES,PAID,,3
10332,4fe337b262d86d1bf3b72485af24d94f,,,,,,,,PAID,,1
10333,4fe6f13a0410a11c9b558cca9f5bf7fc,,,,,,,YES,PAID,,1
10334,4fe892541e1f5625f86e36902278b4a3,,,,,,,YES,PAID,,1
10335,4fea4c77dcb491d260ac2d63127810b7,,,,,,,YES,PAID,,1
10336,4ff09a9c265f5011b8422b8b08d01513,,,,,,,YES,PAID,,1
10337,4ff2251ac5183de4532ffbeebee98599,,,,,,,YES,PAID,,1
10338,4ff2c779978f982f30c25cbe39e29c0d,,,,,,,YES,PAID,,1
10339,4ff458df8571df12323d9d0c2ce0263e,,,,,,,YES,PAID,,1
10340,4ff71c9099f12f2bc1d085a66692670c,,,,,,,YES,PAID,,1
10341,4ff7913b8a8ae98dd344bb91c9b753dd,,,,,,,YES,PAID,,1
10342,4ffaa2d382e481c6261331ed80169e29,,,,,,,YES,PAID,,1
10343,4ffae701af887634b3d45a6dccf2ade5,,,,,,,YES,PAID,,1
10344,4ffd5b3142273a1cdc9f67202e6d2ee6,,,,,,,YES,PAID,,1
10345,4ffd8a1dd19a233e3d1a3c4b5eb1dcf2,,,,,,,YES,PAID,,1
10346,500026e964ecdaed949526e0ee304a76,,,,,,,YES,PAID,,1
10347,5003296a7204badfb7cfc3c4adf34efa,,,,,,,YES,PAID,,1
10348,5003cd23898e72a24d374f4bc6ea620b,,,,,,,YES,PAID,,1
10349,5006160e82139ae66290d94923e0669d,,,,,,,YES,PAID,,1
10350,50067682708356b75e52672d01a6abd4,,,,,,,YES,PAID,,1
10351,50094abdffabdf10befcd4cefe7c5ca3,,,,,,,,PAID,,1
10352,500ab66d965c6ad74f2ffa6ec3dc9cfa,,,,,,,,PAID,,1
10353,500cec56977ace6dd8859d9d102d4eee,,,,,,,YES,PAID,,1
10354,500f437f2c027026937ca2b22b4c703e,,,,,,,YES,PAID,,1
10355,5012580e4e22ef4a34c514164caf9ea7,,,,,,,,PAID,,1
10356,50125c9a543dd79fca8305ce4ec681f6,,,,,,,YES,PAID,,1
10357,501327c51d4ccbf9652c5360e785e595,,,,,,,,PAID,,1
10358,50174b2d69af6fbfe3a24d72d0a37d82,,,,,,,YES,PAID,,1
10359,501bb5bc9e23528676499dbf47efc526,,,,,,,YES,PAID,,1
10360,502131728d2e1e54d5d29de2221a059b,,,,,,,YES,PAID,,1
10361,5024917864681ef10fa343fe2a421b8c,,,,,,,YES,PAID,,1
10362,5024cd2e9d28b2ceffa66436ab876e06,,,,,,,YES,PAID,,1
10363,502927589bc7e6ac47b792869e0c452c,,,,,,,YES,PAID,,1
10364,502cb69840a43ea8d0951ffe826594d4,,,,,,,YES,PAID,,1
10365,502fec05a6071cdef7c0b5cd705927ec,,,,,,,YES,PAID,,1
10366,5031a8220ec7430c5998207cd15a0e72,,,,,,,YES,PAID,,1
10367,5031c3d6ad10e21b6051ba0ffa7f98eb,,,,,,,YES,PAID,,1
10368,5034c94f46d8c9fca08885ccd65a52f0,,,,,,,YES,PAID,,1
10369,50350db616816f51b2b832e9d5b1da01,,,,,,,YES,PAID,,1
10370,50353e7156b65e81f6a01f4fa2e45feb,,,,,,,YES,PAID,,1
10371,5036f98cfe2688707f3268f3c6ea51fa,,,,,,,YES,PAID,,1
10372,50372fac6c624cdfb99b06aa01638074,,,,,,,YES,PAID,,1
10373,503862bfa9b61c14d93ff4b08991ed41,,,,,,,YES,PAID,,1
10374,503a2adc96d8f301c973430b5bcf3ca6,,,,,,,YES,PAID,,1
10375,503e154fd2dce86b829589ceba8005b6,,,,,,,YES,PAID,,1
10376,503e3b7ae1354a7ced784425b6bead06,,,,,,,YES,PAID,,1
10377,503e7b07e8d7ca09cdb205729cabc4c3,,,,,,,YES,PAID,,1
10378,5042460cabaa296387f3c966e218ea42,,,,,,,YES,PAID,,1
10379,50453b4f7ba9f6a3fee44fd2488dbde7,,,,,,,YES,PAID,,1
10380,50456382b9c117eeec2379bd237f74af,,,,,,,YES,PAID,,1
10381,50462254e8c0150286bf13f1224db3af,,,,,,,,PAID,,1
10382,5049920e80386f3bb8f3054e17bf603c,,,,,,,YES,PAID,,1
10383,504b53e974c314b0c2730a32b88a7f68,,,,,,,YES,PAID,,1
10384,504bd3a00cfa34859a73320105862232,,,,,,,YES,PAID,,1
10385,504bfe9d8dc2b60fd5a9aa768d07cb2e,,,,,,,YES,PAID,,1
10386,504c9d9859bea48567c0cdaf6a14cd48,,,,,,,YES,PAID,,1
10387,504e7c287e89a1611bb57c5657d8f10a,,,,,,,YES,PAID,,1
10388,50525cee044c265714283559f03f6c5b,,,,,,,YES,PAID,,1
10389,50545bb01462ccb4a682f47ba8b750b1,,,,,,,YES,PAID,,1
10390,5055ab7036c66d7f665191b9af5e4458,,,,,,,YES,PAID,,1
10391,505611b76f1629dfa9b331fe3cfca4aa,,,,,,,YES,PAID,,1
10392,50565a63ff506e6129829667643b13b8,,,,,,,YES,PAID,,1
10393,505695ee57fc4708c9f0cbbf6d0bf557,,,,,,,YES,PAID,,1
10394,5058c084398c9f468b5a2ceb971c8599,,,,,,,YES,PAID,,1
10395,5058e3ffe4f4f171c0e7eb81254b91a1,,,,,,,YES,PAID,,1
10396,505a076508201d1fa09bf88f77f9c2cc,,,,,,,YES,PAID,,1
10397,505c508cec301e2491fccc9d337b585a,,,,,,,YES,PAID,,1
10398,505f22f194c9e15a691099c2eb976b66,,,,,,,,PAID,,1
10399,5064589f25d0564bf894860eb8053e65,,,,,,,YES,PAID,,1
10400,5064747fa79776817640b0084a31959a,,,,,,,YES,PAID,,1
10401,5065681cda2acebf345a0dff6ae6a5e6,,,,,,,YES,PAID,,1
10402,5067ea721a23cc59f3bc672aa05979c3,,,,,,,YES,PAID,,1
10403,506af799721e628920d6f7211e11e287,,,,,,,YES,PAID,,1
10404,506b69bb403a130fa43253e06296620c,,,,,,,YES,PAID,,1
10405,506c31de36b74676ced8e1aa7008dcef,,,,,,,YES,PAID,,1
10406,506cb7616146414ac468cc5d6eccb099,,,,,,,YES,PAID,,1
10407,506d545211db2156c951a205b1e697ef,,,,,,,YES,PAID,,1
10408,506e99f22360999e4b4b26deabf125c5,,,,,,,YES,PAID,,1
10409,507067ef3f760a0ba9614ba26e93f565,,,,,,,YES,PAID,,1
10410,5071894999cc79830d8e216d4e6de46e,,,,,,,YES,PAID,,2
10411,50746d2b3df40cd13fea4a290da72263,,,,,,,YES,PAID,,1
10412,5075e1983f4c92d01a2895a442ebbfa6,,,,,,,YES,PAID,,1
10413,5076eb6eb20b6a0b7d52ed01bd9a81b1,,,,,,,YES,PAID,,1
10414,50786c03751139d528b162595877bb78,,,,,,,YES,PAID,,1
10415,5078eb2f3c6174ce21feee2f724c78c6,,,,,,,YES,PAID,,1
10416,507992666a6b9dc721831f0f60e7c137,,,,,,,YES,PAID,,1
10417,507d52962259f50021c341efecbb4e14,,,,,,,YES,PAID,,1
10418,508147f55f493fd82315d159a759140c,,,,,,,YES,PAID,,1
10419,50857466509e10a14ba719bb9a655c98,,,,,,,YES,PAID,,1
10420,5086899186b6fd65e370c42ac49dca61,,,,,,,,PAID,,1
10421,50891834e5469df0628dee5154beb924,,,,,,,YES,PAID,,1
10422,508e724346fd8bebac74471ea20f05d8,,,,,,,YES,PAID,,1
10423,508fe8c5faedc322bc9f5129867e0a8d,,,,,,,YES,PAID,,1
10424,5093bf2ab4414c2797839353b9231df7,,,,,,,YES,PAID,,1
10425,50941b8bbac1579346ab07b70c28400e,,,,,,,YES,PAID,,1
10426,5094efb910b36fbe4996adb004901d1d,,,,,,,YES,PAID,,1
10427,5095974606e806c50730d336f4a43c37,,,,,,,YES,PAID,,1
10428,5096adc2039536be2030e269cd19f97f,,,,,,,YES,PAID,,1
10429,509758ab71feba93920a539812550f78,,,,,,,YES,PAID,,1
10430,509a830d36ab0d2ee69b03fc8a7bf9b2,,,,,,,YES,PAID,,1
10431,509a96cde1a9340257b635860d06444f,,,,,,,YES,PAID,,1
10432,509ddf6b6d8ee424bd3311d074afae71,,,,,,,YES,PAID,,1
10433,50a03deb3129dbe6503230bd3bd1bc1a,,,,,,,YES,PAID,,1
10434,50a0ed1e567d472fa616722974b45664,,,,,,,YES,PAID,,1
10435,50a239c1f0e5588e1d0a52406dc26260,,,,,,,YES,PAID,,1
10436,50a391f1fc674965466de024e700342a,,,,,,,YES,PAID,,1
10437,50a520aa306b74ac64c3b7b83155f9b3,,,,,,,YES,PAID,,1
10438,50a69a0ed4dd179403c32cca63548fc8,,,,,,,YES,PAID,,1
10439,50a7226185473b142dd06c7fabb89c32,,,,,,,YES,PAID,,2
10440,50a7395854e5d889c37ff7e63be71248,,,,,,,YES,PAID,,1
10441,50a7e268e06e8a1cff59badcbbfa320a,,,,,,,YES,PAID,,1
10442,50ab95cd352428dc784be9566648057c,,,,,,,YES,PAID,,1
10443,50ad7438f23fdbd8ded368b8ab044e37,,,,,,,YES,PAID,,1
10444,50aefff3f0a2f2f18a4e69d09430c6e3,,,,,,,YES,PAID,,1
10445,50b02ea98d89d36dca31afc465b12606,,,,,,,YES,PAID,,1
10446,50b4e05ba32f4d1191d59ddc68a1fc70,,,,,,,YES,PAID,,1
10447,50b53c43d08805f40ab1d4e37e693e7f,,,,,,,YES,PAID,,1
10448,50b547ecc06a94db1196ccb0cf596a60,,,,,,,YES,PAID,,1
10449,50b6714d4b3af0663ca4ffd01b051a79,,,,,,,YES,PAID,,1
10450,50b923bed309c2063a970c8e91d55137,,,,,,,YES,PAID,,1
10451,50b9692de7a043a7db33e807750cd677,,,,,,,,PAID,,5
10452,50bbddab9c36ed3b4c9486db5ea1eb8c,,,,,,,YES,PAID,,1
10453,50bd8ee2b5accc2b6ed3a8b9876e3db2,,,,,,,YES,PAID,,1
10454,50c189d6d641a257678bdb6b491e10d2,,,,,,,YES,PAID,,1
10455,50c215eabac7a1be3e06f36668d3c0a3,,,,,,,YES,PAID,,1
10456,50c5f34cb8da36a7f95c59e779ce7d08,,,,,,,YES,PAID,,1
10457,50c6456cf9757a752abbcdc58456eb67,,,,,,,YES,PAID,,1
10458,50c7d6aefab3c2f576bf663c3b5f5553,,,,,,,YES,PAID,,1
10459,50ca21fd3cbb7140dfe2d0ea424cf02c,,,,,,,YES,PAID,,1
10460,50ca73142b3d060ef43e67aaa8fee1bf,,,,,,,YES,PAID,,1
10461,50cad53abfd0c328de88a4066847f30d,,,,,,,YES,PAID,,1
10462,50ccb85e317b6782e3e2429fb1692a65,,,,,,,YES,PAID,,1
10463,50cd33ae9979b6ea67988a57e0887cf3,,,,,,,YES,PAID,,1
10464,50ceca7bc3d5f12ba9a96eebbe5887da,,,,,,,YES,PAID,,1
10465,50cf55cd11b8517f83c852a3c6271986,,,,,,,YES,PAID,,1
10466,50cf8d74511fd6337cbef6cd5f8fb12d,,,,,,,,PAID,,3
10467,50d0eccaa8d2712388f120d85d147a12,,,,,,,YES,PAID,,1
10468,50d115614b81522eb50629d4bb93300d,,,,,,,YES,PAID,,1
10469,50d2290fd179e044962780a358a54768,,,,,,,YES,PAID,,1
10470,50d30c0f51e0ee896d1389c29a9d07d8,,,,,,,YES,PAID,,1
10471,50d53a557ad4cc68a0937c0cf580142b,,,,,,,YES,PAID,,1
10472,50d66ec35844bdce7291d3c02f451f91,,,,,,,YES,PAID,,1
10473,50d802f98a59e1a7027af63f5b144a89,,,,,,,YES,PAID,,1
10474,50da1fdd1a964964bf2c63e607783a9e,,,,,,,,PAID,,1
10475,50dc00b4f967135f36e6e9a4de66d740,,,,,,,YES,PAID,,1
10476,50de34b2673153e34b93be41fd0a735f,,,,,,,YES,PAID,,1
10477,50e1c7dd6289ad04daa41e2ec35c656f,,,,,,,YES,PAID,,1
10478,50e2f73aeab7492b688a1b90b17c766e,,,,,,,YES,PAID,,1
10479,50e4b4e4157bb003615a7b511fc68276,,,,,,,YES,PAID,,1
10480,50e5f88a3087c22e4fd26453850d1196,,,,,,,YES,PAID,,1
10481,50e663d9dadcabbe63536b2b3742961a,,,,,,,YES,PAID,,1
10482,50ebfa47c5e455e7ff7cf9f683e3cafa,,,,,,,YES,PAID,,1
10483,50ee37543a66457a469b3213add55837,,,,,,,YES,PAID,,1
10484,50f000c14e4cfa75ea61377d020530d8,,,,,,,YES,PAID,,1
10485,50f1aaf9203d4106d6e9663f2f54258a,,,,,,,YES,PAID,,1
10486,50f1e028ea1d095ba967b9644280ae5c,,,,,,,YES,PAID,,1
10487,50f2bdb87a276c3c896e24283b34afd8,,,,,,,YES,PAID,,2
10488,50f9cd7c2225d42d96652925e75ad584,,,,,,,YES,PAID,,1
10489,50fd66d0f81ed42f2354011b4fb940da,,,,,,,YES,PAID,,1
10490,50fd79bbb964a5f44efabb8630727584,,,,,,,YES,PAID,,1
10491,50fd812f3a1633eb98074d45ff427d1b,,,,,,,,PAID,,1
10492,50ff116f84739458e7e9daa8d2963a48,,,,,,,YES,PAID,,1
10493,50ff6c4d95457de816225982f35bd66c,,,,,,,,PAID,,1
10494,5103d3c91691cdb952605bc8967c6b63,,,,,,,YES,PAID,,1
10495,5105212212a09f0f2acd0e56b5317d15,,,,,,,YES,PAID,,1
10496,5105904ed519bfd0657b21094de22fa6,,,,,,,YES,PAID,,1
10497,51061e281ee4812f01dbefaea0a2495b,,,,,,,YES,PAID,,1
10498,5106d075f289f8c0ad2f4c2b63883742,,,,,,,YES,PAID,,1
10499,5108d2cc432e9fce90e668da69f2dc2c,,,,,,,YES,PAID,,1
10500,510d4c339bb5feb5835ae618a9e8d0cf,,,,,,,YES,PAID,,1
10501,5110cc22f4bdefa27f4668cd0dfe5f11,,,,,,,YES,PAID,,1
10502,511202d9585ef2bbc4a77b06d0e17d35,,,,,,,YES,PAID,,1
10503,51120409013c38a955739245853c438c,,,,,,,YES,PAID,,1
10504,511395f48638c1d448cba90ef2310110,,,,,,,YES,PAID,,2
10505,5115a87c43895cd3cbc02057bac6caba,,,,,,,YES,PAID,,1
10506,5116b2699097c29a58c8accd571a9290,,,,,,,YES,PAID,,1
10507,5119c707b3691439a35839e7af959dd9,,,,,,,YES,PAID,,1
